year,province_name,avg_temperature,min_temperature,max_temperature,surface_temperature,wet_bulb_temperature,precipitation,solar_radiation,relative_humidity,wind_speed,surface_pressure
2014,Thua Thien Hue,25.317692307692308,14.82,36.12,25.486923076923077,23.513846153846153,4.264615384615385,15.796153846153846,81.59461538461538,2.373846153846154,99.17307692307692
2015,Thua Thien Hue,25.75230769230769,14.42,37.44,25.892307692307693,23.86769230769231,4.083846153846154,16.570769230769233,80.97846153846154,2.3915384615384614,99.22153846153847
2016,Thua Thien Hue,25.79692307692308,13.17,39.58,25.99230769230769,23.931538461538462,8.556923076923077,14.633076923076922,81.34076923076924,2.5215384615384617,99.14307692307692
2017,Thua Thien Hue,25.01846153846154,13.81,34.37,25.078461538461536,23.726923076923075,8.35153846153846,14.504615384615384,86.12153846153845,2.512307692307692,99.17999999999999
2018,Thua Thien Hue,24.85153846153846,13.25,33.89,24.926923076923078,23.446153846153848,5.846923076923077,15.25923076923077,84.94384615384615,2.523076923076923,99.14615384615385
2019,Thua Thien Hue,25.737692307692306,15.05,34.74,25.73923076923077,24.178461538461537,5.498461538461537,16.303076923076922,83.64769230769231,2.4253846153846155,99.14769230769231
2020,Thua Thien Hue,25.54615384615385,16.26,35.53,25.700000000000003,23.951538461538462,9.326923076923077,15.705384615384615,83.49076923076925,2.5646153846153847,99.17153846153846
2021,Thua Thien Hue,24.87230769230769,12.92,34.37,24.943076923076923,23.485384615384614,8.433076923076923,15.666153846153845,85.20846153846153,2.6184615384615384,99.16307692307691
2022,Thua Thien Hue,24.856923076923074,16.08,33.69,24.968461538461536,23.56692307692308,8.276153846153846,14.814615384615385,86.06846153846155,2.48,99.13692307692307
2023,Thua Thien Hue,25.50923076923077,13.59,36.12,25.50076923076923,24.106923076923074,9.113076923076925,15.366153846153846,85.13076923076923,2.4507692307692306,99.16923076923078
2024,Thua Thien Hue,25.855384615384615,17.13,38.67,25.883076923076924,24.349230769230772,7.7700000000000005,15.180769230769231,84.23461538461538,2.4515384615384614,99.13615384615385
1995,Tien Giang,27.176923076923078,17.0,36.99,27.892307692307693,24.955384615384617,4.880769230769231,19.63153846153846,78.80153846153847,3.149230769230769,100.78384615384616
1996,Tien Giang,26.94538461538462,17.1,36.86,27.61230769230769,24.956923076923076,4.923846153846155,18.8,80.59769230769231,2.9015384615384616,100.74384615384616
1997,Tien Giang,27.01923076923077,16.93,36.55,27.594615384615388,25.056153846153848,4.789230769230769,19.46923076923077,80.61538461538461,3.0746153846153845,100.89076923076922
1998,Tien Giang,27.786923076923078,19.21,37.31,28.504615384615384,25.676923076923078,5.723846153846154,19.240000000000002,79.77307692307691,3.183846153846154,100.7823076923077
1999,Tien Giang,26.591538461538462,16.24,35.55,27.01153846153846,25.043846153846154,5.311538461538461,18.346923076923076,84.10769230769232,2.7807692307692307,100.71153846153847
2000,Tien Giang,26.82384615384615,19.38,36.61,27.300769230769234,25.12,5.565384615384615,18.259999999999998,82.79923076923077,2.8776923076923073,100.68615384615386
2001,Tien Giang,27.097692307692306,18.39,37.88,27.658461538461538,25.196923076923078,4.095384615384615,18.994615384615386,81.15692307692308,3.0330769230769232,100.73307692307692
2002,Tien Giang,27.43846153846154,18.22,37.06,28.13923076923077,25.142307692307693,3.4492307692307693,19.653846153846153,77.98846153846154,3.439230769230769,100.81615384615384
2003,Tien Giang,27.286923076923078,19.15,37.26,27.926153846153845,25.16923076923077,3.7384615384615385,19.086923076923078,79.32615384615384,3.226153846153846,100.81923076923077
2004,Tien Giang,27.30461538461538,20.08,36.57,28.003846153846155,25.023076923076925,3.9453846153846155,19.292307692307695,78.0,3.273076923076923,100.82615384615384
2005,Tien Giang,27.357692307692307,18.58,37.27,28.070769230769233,25.16923076923077,3.726153846153846,18.79769230769231,78.94307692307692,3.3092307692307696,100.80230769230769
2006,Tien Giang,27.234615384615385,18.5,36.08,27.810769230769232,25.28846153846154,3.8846153846153846,18.65076923076923,80.7376923076923,3.1553846153846155,100.78153846153847
2007,Tien Giang,27.152307692307694,18.26,37.82,27.740000000000002,25.160769230769233,4.803846153846154,18.38153846153846,80.50846153846153,3.08,100.74846153846154
2008,Tien Giang,27.009999999999998,19.82,36.16,27.532307692307693,25.04615384615385,4.110769230769231,18.096923076923076,80.60461538461537,2.9423076923076925,100.74
2009,Tien Giang,27.017692307692307,17.03,36.62,27.456153846153846,25.207692307692305,4.036923076923077,18.37923076923077,81.81846153846155,2.990769230769231,100.75076923076924
2010,Tien Giang,27.70923076923077,20.81,37.78,28.4,25.531538461538464,4.384615384615385,18.736923076923077,78.90923076923076,2.8884615384615384,100.77846153846153
2011,Tien Giang,26.89769230769231,19.23,35.29,27.333076923076923,25.01230769230769,4.094615384615385,18.243076923076924,81.13538461538461,2.9546153846153844,100.73230769230769
2012,Tien Giang,27.134615384615383,21.52,35.95,27.54153846153846,25.37923076923077,4.533076923076923,18.41846153846154,82.33,3.085384615384615,100.72769230769231
2013,Tien Giang,27.408461538461538,19.99,36.86,28.00153846153846,25.27076923076923,3.3830769230769233,17.962307692307693,79.07000000000001,3.025384615384615,100.75846153846153
2014,Tien Giang,27.613076923076925,18.36,37.54,28.36307692307692,25.19076923076923,3.2653846153846158,18.955384615384617,76.79461538461538,3.0338461538461536,100.82461538461538
2015,Tien Giang,27.86076923076923,19.64,37.39,28.664615384615384,25.340769230769233,3.0676923076923073,19.77,76.14923076923077,3.331538461538462,100.88846153846154
2016,Tien Giang,27.833076923076923,18.71,38.03,28.58230769230769,25.62846153846154,3.983846153846154,18.613846153846154,78.99076923076922,3.2776923076923077,100.80230769230769
2017,Tien Giang,27.346923076923076,17.72,37.24,27.88923076923077,25.5,3.8499999999999996,18.087692307692308,81.48692307692308,2.8892307692307693,100.78538461538461
2018,Tien Giang,27.435384615384617,18.84,37.03,28.060769230769232,25.409230769230767,4.286153846153846,18.48,80.23538461538462,3.1953846153846155,100.78692307692307
2019,Tien Giang,27.603076923076927,18.44,37.29,28.215384615384615,25.556923076923077,4.193846153846154,18.96,79.94692307692307,3.2007692307692306,100.8423076923077
2020,Tien Giang,27.819230769230767,19.2,38.73,28.570769230769233,25.583076923076923,5.791538461538462,18.79153846153846,78.65076923076923,3.016153846153846,100.79153846153847
2021,Tien Giang,27.13923076923077,17.86,37.23,27.720000000000002,25.333846153846153,5.2069230769230765,18.392307692307693,82.02307692307691,2.886923076923077,100.7823076923077
2022,Tien Giang,27.276153846153843,18.89,36.48,27.762307692307694,25.512307692307694,5.216923076923076,17.93769230769231,82.29615384615384,2.7323076923076925,100.72538461538463
2023,Tien Giang,27.76153846153846,19.8,37.69,28.31153846153846,25.802307692307693,4.6,18.054615384615385,80.83923076923078,2.855384615384615,100.79461538461538
2024,Tien Giang,28.23,19.82,39.33,28.89692307692308,26.12076923076923,4.717692307692308,18.29769230769231,79.66384615384617,2.9846153846153842,100.77
1995,Tra Vinh,27.056153846153848,17.68,36.93,27.86923076923077,24.987692307692306,5.274615384615384,19.45846153846154,80.05846153846154,2.9253846153846155,100.9223076923077
1996,Tra Vinh,26.746923076923075,17.57,38.02,27.454615384615387,24.956153846153846,5.851538461538462,18.34769230769231,82.39769230769231,2.7038461538461536,100.88153846153847
1997,Tra Vinh,26.931538461538462,17.48,36.25,27.56692307692308,25.09,5.298461538461538,19.521538461538462,81.78076923076924,2.852307692307692,101.0276923076923
1998,Tra Vinh,27.842307692307692,19.17,38.68,28.74153846153846,25.700769230769232,6.088461538461538,19.39076923076923,79.76153846153846,2.921538461538461,100.91615384615385
1999,Tra Vinh,26.44,16.25,36.22,26.923076923076923,25.033076923076923,6.090769230769231,18.23384615384615,85.45230769230768,2.667692307692308,100.85230769230769
2000,Tra Vinh,26.843846153846155,19.37,36.84,27.455384615384617,25.13923076923077,4.83,18.92076923076923,82.89076923076922,2.7800000000000002,100.82538461538462
2001,Tra Vinh,27.024615384615384,19.09,37.39,27.657692307692308,25.196923076923078,4.043846153846154,18.69,81.89384615384614,2.8646153846153846,100.87307692307692
2002,Tra Vinh,27.345384615384617,18.65,38.25,28.144615384615385,25.156153846153845,3.476923076923077,19.91923076923077,78.96615384615384,3.206153846153846,100.95769230769231
2003,Tra Vinh,27.300769230769234,18.95,38.07,28.071538461538463,25.213846153846156,3.7800000000000002,18.95,79.69307692307692,3.025384615384615,100.95615384615385
2004,Tra Vinh,27.31153846153846,20.72,37.18,28.150769230769228,25.068461538461538,3.519230769230769,19.479999999999997,78.41076923076923,3.0938461538461537,100.96615384615384
2005,Tra Vinh,27.42076923076923,18.6,38.36,28.29,25.206923076923076,3.386923076923077,19.463846153846156,78.78384615384616,3.12,100.94153846153846
2006,Tra Vinh,27.214615384615385,19.0,36.71,27.876153846153844,25.295384615384613,3.6115384615384616,19.243846153846153,81.05000000000001,2.9646153846153847,100.9223076923077
2007,Tra Vinh,27.15,18.72,38.11,27.863076923076925,25.183846153846154,4.382307692307692,18.704615384615384,80.82307692307693,2.8646153846153846,100.89
2008,Tra Vinh,26.98153846153846,20.05,37.04,27.613076923076925,25.066153846153846,4.018461538461539,18.641538461538463,81.19,2.832307692307692,100.87769230769231
2009,Tra Vinh,27.005384615384614,17.03,37.67,27.514615384615386,25.227692307692305,3.7169230769230768,18.646923076923077,82.16076923076922,2.844615384615385,100.89076923076922
2010,Tra Vinh,27.75,21.34,39.12,28.60846153846154,25.536153846153844,3.933846153846154,19.135384615384616,78.79461538461538,2.6653846153846152,100.91153846153846
2011,Tra Vinh,26.934615384615384,19.15,35.74,27.50076923076923,25.051538461538463,3.790769230769231,18.911538461538463,81.24923076923076,2.9346153846153844,100.87307692307692
2012,Tra Vinh,27.171538461538464,21.65,36.32,27.678461538461537,25.400769230769235,4.02923076923077,19.007692307692306,82.29076923076923,2.9346153846153844,100.86538461538461
2013,Tra Vinh,27.367692307692305,20.14,38.44,28.02,25.286153846153848,3.5730769230769233,18.163076923076922,79.66153846153846,2.8461538461538463,100.89769230769231
2014,Tra Vinh,27.68769230769231,18.57,38.73,28.579230769230772,25.21076923076923,2.9853846153846155,19.635384615384616,76.52,2.8176923076923077,100.96076923076923
2015,Tra Vinh,27.85076923076923,20.42,38.94,28.763076923076923,25.363846153846154,3.166923076923077,20.163076923076922,76.5453846153846,3.063076923076923,101.02769230769232
2016,Tra Vinh,27.773846153846154,19.72,39.63,28.623076923076926,25.61923076923077,4.47,19.10923076923077,79.65538461538462,3.0399999999999996,100.94307692307692
2017,Tra Vinh,27.155384615384612,17.61,38.71,27.682307692307692,25.48384615384615,4.751538461538461,18.44076923076923,83.15384615384616,2.673076923076923,100.9223076923077
2018,Tra Vinh,27.196923076923078,19.49,36.79,27.815384615384616,25.40692307692308,5.14,18.866153846153846,82.2376923076923,2.9007692307692308,100.9276923076923
2019,Tra Vinh,27.413846153846155,18.43,37.61,28.02076923076923,25.51923076923077,5.328461538461538,19.51923076923077,81.39384615384614,2.913846153846154,100.98
2020,Tra Vinh,27.644615384615385,19.14,38.35,28.434615384615384,25.577692307692306,7.388461538461538,19.26076923076923,80.05384615384615,2.775384615384615,100.93153846153847
2021,Tra Vinh,27.01846153846154,18.41,38.7,27.63076923076923,25.32923076923077,6.100769230769231,18.975384615384616,83.10076923076923,2.7,100.92
2022,Tra Vinh,27.063076923076924,18.75,37.08,27.548461538461538,25.503076923076925,6.313846153846153,18.583076923076923,84.12307692307692,2.5323076923076924,100.86153846153846
2023,Tra Vinh,27.611538461538462,20.08,38.24,28.194615384615382,25.814615384615383,5.708461538461538,18.765384615384615,82.33923076923078,2.7384615384615385,100.93307692307692
2024,Tra Vinh,28.161538461538463,18.82,40.25,28.942307692307693,26.14076923076923,5.478461538461539,18.996153846153845,80.59923076923077,2.838461538461538,100.90615384615384
1995,Tuyen Quang,22.47230769230769,3.73,36.45,22.6,20.73846153846154,3.256153846153846,14.032307692307693,82.09923076923077,1.7923076923076924,99.85615384615386
1996,Tuyen Quang,22.503076923076925,1.85,39.56,22.68846153846154,20.54,4.109230769230769,13.721538461538461,80.08307692307692,1.8384615384615384,99.80384615384615
1997,Tuyen Quang,22.92615384615385,5.0,36.12,23.10230769230769,21.35153846153846,4.977692307692307,13.592307692307694,83.57384615384616,1.65,99.83692307692309
1998,Tuyen Quang,23.54153846153846,4.42,36.85,23.60153846153846,21.670769230769228,3.3984615384615386,14.625384615384615,80.99153846153847,1.6292307692307693,99.79384615384615
1999,Tuyen Quang,23.11,0.44,38.43,23.342307692307692,21.01153846153846,4.1,14.188461538461537,79.13230769230769,1.636153846153846,99.77461538461537
2000,Tuyen Quang,22.910769230769233,1.3,35.24,23.113846153846154,20.97153846153846,3.44,14.084615384615384,80.29307692307692,1.6707692307692308,99.75923076923075
2001,Tuyen Quang,22.994615384615386,5.08,40.11,23.155384615384612,21.13923076923077,5.093846153846154,13.356923076923078,81.11615384615385,1.6346153846153846,99.77307692307691
2002,Tuyen Quang,23.073076923076922,1.03,36.35,23.193076923076923,21.340769230769233,3.756923076923077,13.164615384615384,82.15307692307692,1.6723076923076923,99.81307692307692
2003,Tuyen Quang,23.425384615384612,1.95,40.92,23.60846153846154,21.37153846153846,3.666923076923077,14.703846153846154,79.53769230769231,1.7223076923076923,99.83307692307692
2004,Tuyen Quang,22.88923076923077,3.07,36.8,23.070769230769233,20.740000000000002,3.623076923076923,13.91230769230769,78.45307692307692,1.5953846153846152,99.88076923076923
2005,Tuyen Quang,23.285384615384615,1.02,41.33,23.57923076923077,21.072307692307692,4.179230769230769,13.674615384615386,78.23307692307692,1.7423076923076921,99.81
2006,Tuyen Quang,23.48153846153846,2.94,41.42,23.756923076923076,21.284615384615385,3.086153846153846,13.586923076923076,78.41846153846153,1.6715384615384616,99.7953846153846
2007,Tuyen Quang,23.303846153846152,4.47,41.79,23.565384615384616,20.932307692307692,3.713846153846154,13.84769230769231,76.91615384615385,1.7438461538461536,99.81
2008,Tuyen Quang,22.273076923076925,3.46,39.42,22.486923076923077,20.262307692307694,4.871538461538462,13.038461538461538,79.66615384615385,1.6292307692307693,99.83076923076922
2009,Tuyen Quang,23.00076923076923,3.27,35.62,23.1,21.26153846153846,3.52,13.95,82.0,1.606153846153846,99.74846153846154
2010,Tuyen Quang,23.237692307692306,4.06,39.78,23.45846153846154,21.22384615384615,3.4492307692307693,13.616153846153846,79.92076923076924,1.7307692307692308,99.77
2011,Tuyen Quang,21.956923076923076,2.41,37.41,22.206923076923076,19.970000000000002,3.9976923076923074,12.646923076923077,79.73923076923077,1.7084615384615385,99.85769230769232
2012,Tuyen Quang,23.01076923076923,3.36,41.26,23.27153846153846,21.262307692307694,4.446153846153846,12.929230769230768,82.16384615384617,1.7176923076923076,99.67846153846153
2013,Tuyen Quang,22.592307692307692,1.92,37.8,22.669999999999998,20.924615384615382,5.5407692307692304,13.16230769230769,82.68076923076923,1.666923076923077,99.79307692307692
2014,Tuyen Quang,22.713846153846152,2.79,37.04,22.773846153846154,21.182307692307692,3.870769230769231,13.18,83.85461538461537,1.636153846153846,99.80846153846154
2015,Tuyen Quang,23.566153846153846,5.54,38.17,23.726923076923075,21.919999999999998,4.406153846153846,13.853076923076923,83.11384615384615,1.6261538461538463,99.82384615384616
2016,Tuyen Quang,23.04153846153846,1.77,36.46,23.14153846153846,21.35230769230769,4.052307692307692,13.988461538461538,82.50153846153846,1.6146153846153848,99.80384615384615
2017,Tuyen Quang,23.125384615384615,2.78,38.01,23.243076923076924,21.485384615384614,5.496923076923077,12.650769230769232,83.04384615384615,1.610769230769231,99.84615384615384
2018,Tuyen Quang,22.99153846153846,2.46,35.28,23.076923076923077,21.419999999999998,5.216923076923077,13.196153846153846,83.60769230769232,1.6607692307692308,99.77615384615385
2019,Tuyen Quang,23.76076923076923,3.83,36.75,23.783846153846152,22.25076923076923,4.656923076923077,13.510769230769231,84.23846153846154,1.6007692307692307,99.76538461538462
2020,Tuyen Quang,23.08230769230769,3.73,36.3,23.151538461538465,21.63923076923077,4.990769230769231,13.221538461538461,84.75307692307692,1.8176923076923077,99.84153846153846
2021,Tuyen Quang,23.173846153846153,2.45,36.05,23.192307692307693,21.588461538461537,4.590769230769231,13.71923076923077,83.40230769230769,1.6876923076923078,99.8153846153846
